nohup: ignoring input
03:37:55,36.2'C,2400030464,0x0
03:38:00,37.8'C,2400030464,0x0
00:45:46,39.5'C,2400023808,0x0
00:45:51,38.4'C,2400030464,0x0
00:45:56,39.5'C,2400023808,0x0
00:46:01,41.1'C,2400020480,0x0
00:46:06,41.1'C,2400027136,0x0
00:46:11,51.0'C,2400020480,0x0
00:46:16,52.1'C,2400023808,0x0
00:46:21,53.8'C,2400033792,0x0
00:46:26,60.4'C,2400017408,0x0
00:46:31,63.7'C,2400027136,0x0
00:46:36,59.8'C,2400033792,0x0
00:46:41,63.1'C,2400033792,0x0
00:46:46,65.9'C,2400023808,0x0
00:46:51,68.6'C,2400023808,0x0
00:46:56,67.5'C,2400033792,0x0
00:47:01,67.5'C,2400020480,0x0
00:47:06,72.5'C,2400023808,0x0
00:47:11,73.6'C,2400020480,0x0
00:47:16,69.2'C,2400017408,0x0
00:47:21,73.6'C,2400030464,0x0
00:47:26,76.8'C,2400023808,0x0
00:47:31,78.5'C,2400030464,0x0
00:47:36,74.1'C,2400023808,0x0
00:47:42,77.9'C,2400017408,0x0
00:47:47,80.7'C,2400030464,0x80000
00:47:52,82.3'C,2366023424,0x80000
00:47:57,77.4'C,2400030464,0x80000
00:48:02,81.8'C,2400037120,0xe0000
00:48:07,82.9'C,2256026112,0xe0008
00:48:12,82.3'C,2311031296,0xe0008
00:48:17,79.6'C,2400020480,0xe0000
00:48:22,82.3'C,2256022784,0xe0008
00:48:27,82.9'C,2201030656,0xe0008
00:48:32,85.1'C,1500009472,0xe0008
00:48:37,79.0'C,2400023808,0xe0000
00:48:42,83.4'C,2146025344,0xe0008
00:48:47,86.2'C,1500019456,0xe0008
00:48:52,84.0'C,2256022784,0xe0008
00:48:57,83.4'C,2256026112,0xe0008
00:49:02,84.5'C,2146018816,0xe0006
00:49:07,85.6'C,2146025344,0xe0006
00:49:12,84.0'C,2201027328,0xe0006
00:49:17,83.4'C,1500016128,0xe0008
00:49:22,84.0'C,1500019456,0xe0006
00:49:27,84.5'C,1500012800,0xe0008
00:49:32,83.4'C,2256022784,0xe0008
00:49:37,85.6'C,1500019456,0xe0008
00:49:42,84.5'C,2146022272,0xe0006
00:49:47,85.6'C,1500019456,0xe0006
00:49:52,85.6'C,1500016128,0xe0008
00:49:58,85.6'C,1500016128,0xe0008
00:50:03,86.2'C,1500012800,0xe0006
00:50:08,86.7'C,1500009472,0xe0006
00:50:13,84.0'C,2201017600,0xe0008
00:50:18,85.1'C,2146028800,0xe0006
00:50:23,85.6'C,1500019456,0xe0006
00:50:28,85.6'C,1500019456,0xe0006
00:50:33,84.0'C,2201030656,0xe0008
00:50:38,86.7'C,1500012800,0xe0006
00:50:43,88.4'C,1500022656,0xe0006
00:50:48,85.6'C,1500019456,0xe0006
00:50:53,84.5'C,1500019456,0xe0006
00:50:58,85.1'C,1500009472,0xe0006
00:51:03,85.1'C,1500012800,0xe0006
00:51:08,86.7'C,1500019456,0xe0006
00:51:13,84.5'C,2146018816,0xe0008
00:51:18,86.2'C,1500016128,0xe0006
00:51:23,86.7'C,1500012800,0xe0006
00:51:28,86.7'C,1500016128,0xe0006
00:51:33,85.1'C,1500019456,0xe0006
00:51:38,87.3'C,1500012800,0xe0006
00:51:43,85.6'C,1500012800,0xe0006
00:51:48,85.6'C,1500016128,0xe0008
00:51:53,84.0'C,2146032000,0xe0006
00:51:58,86.7'C,1500016128,0xe0006
00:52:03,85.6'C,1500012800,0xe0006
00:52:08,84.5'C,2146025344,0xe0006
00:52:13,85.6'C,2146022272,0xe0006
00:52:19,87.3'C,1500016128,0xe0006
00:52:24,86.7'C,1500012800,0xe0006
00:52:29,85.6'C,1500016128,0xe0006
00:52:34,85.6'C,1500022656,0xe0006
00:52:39,86.7'C,1500019456,0xe0006
00:52:44,87.3'C,1500016128,0xe0006
00:52:49,86.2'C,1500012800,0xe0008
00:52:54,87.3'C,1500019456,0xe0006
00:52:59,87.8'C,1500019456,0xe0006
00:53:04,86.7'C,1500016128,0xe0006
00:53:09,85.1'C,1500022656,0xe0008
00:53:14,87.3'C,1500019456,0xe0006
00:53:19,86.7'C,1500022656,0xe0006
00:53:24,86.2'C,1500016128,0xe0006
00:53:29,86.7'C,1500022656,0xe0006
00:53:34,85.6'C,1500019456,0xe0006
00:53:39,86.7'C,1500019456,0xe0006
